topic_id,tokens1_19,match,ngramms,profondeur,BT1,MT,Domain
EU_en_Pres1-100_10,aid|expenditure|amount|commission|granted|guarantee|financing|guidance|projects|agricultural|paid|EAGGF|fund|account|reimbursement|financial|respect|applications|premiums,application for aid,3,2,aid policy,MT 0811 cooperation policy,08 INTERNATIONAL RELATIONS
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,law,1,1,law,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,right,1,2,political tendency,MT 0411 political party,04 POLITICS
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,periodical,1,2,document,MT 3221 documentation,32 EDUCATION AND COMMUNICATIONS
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,contract,1,2,civil law,MT 1211 civil law,12 LAW
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,author,1,2,arts,MT 2831 culture and religion,28 SOCIAL QUESTIONS
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,legality,1,2,political philosophy,MT 0406 political framework,04 POLITICS
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,draft,1,4,deposit money,MT 2411 monetary economics,24 FINANCE
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,provision,1,2,accounting,MT 4026 accounting,40 BUSINESS AND COMPETITION
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,Europeanism,1,3,European integration,MT 1016 European construction,10 EUROPEAN UNION
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,State,1,1,State,MT 0406 political framework,04 POLITICS
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,law,1,1,law,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres1-100_11,law|rights|court|period|contract|authority|legal|treaty|commercial|protection|draft|provisions|european|justice|State|laws|communities|proceedings|statute,law of states,3,2,public international law,MT 1231 international law,12 LAW
EU_en_Pres1-100_12,hops|reagents|area|areas|uranium|tissue|typing|varieties|northern|harvest|producer|hop|brewer|groups|aid|prospecting|reagent|de|european,hops,1,2,industrial plant,MT 6006 plant product,60 AGRI-FOODSTUFFS
EU_en_Pres1-100_12,hops|reagents|area|areas|uranium|tissue|typing|varieties|northern|harvest|producer|hop|brewer|groups|aid|prospecting|reagent|de|european,uranium,1,3,radioactive materials,MT 6621 electrical and nuclear industries,66 ENERGY
EU_en_Pres1-100_12,hops|reagents|area|areas|uranium|tissue|typing|varieties|northern|harvest|producer|hop|brewer|groups|aid|prospecting|reagent|de|european,harvester,1,4,agricultural machinery,MT 5626 means of agricultural production,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres1-100_12,hops|reagents|area|areas|uranium|tissue|typing|varieties|northern|harvest|producer|hop|brewer|groups|aid|prospecting|reagent|de|european,hops,1,2,industrial plant,MT 6006 plant product,60 AGRI-FOODSTUFFS
EU_en_Pres1-100_12,hops|reagents|area|areas|uranium|tissue|typing|varieties|northern|harvest|producer|hop|brewer|groups|aid|prospecting|reagent|de|european,group ,1,3,European Parliament,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
EU_en_Pres1-100_12,hops|reagents|area|areas|uranium|tissue|typing|varieties|northern|harvest|producer|hop|brewer|groups|aid|prospecting|reagent|de|european,AIDS,1,4,sexually transmitted disease,MT 2841 health,28 SOCIAL QUESTIONS
EU_en_Pres1-100_12,hops|reagents|area|areas|uranium|tissue|typing|varieties|northern|harvest|producer|hop|brewer|groups|aid|prospecting|reagent|de|european,Europeanism,1,3,European integration,MT 1016 European construction,10 EUROPEAN UNION
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,road,1,3,road transport,MT 4816 land transport,48 TRANSPORT
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,vehicle,1,2,means of transport,MT 4811 organisation of transport,48 TRANSPORT
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,tariff,1,3,fixing of prices,MT 2451 prices,24 FINANCE
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,vehicle,1,2,means of transport,MT 4811 organisation of transport,48 TRANSPORT
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,service,1,2,goods and services,MT 2026 consumption,20 TRADE
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,rates,1,2,tax on income,MT 2446 taxation,24 FINANCE
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,regulation,1,3,legislation,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,regulation,1,3,legislation,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,waterway,1,2,inland waterway transport,MT 4821 maritime and inland waterway transport,48 TRANSPORT
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,vessel,1,2,maritime transport,MT 4821 maritime and inland waterway transport,48 TRANSPORT
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,waterway transport,2,2,inland waterway transport,MT 4821 maritime and inland waterway transport,48 TRANSPORT
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,transport vessel,2,3,fishing fleet,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,transport undertaking,2,2,organisation of transport,MT 4811 organisation of transport,48 TRANSPORT
EU_en_Pres1-100_13,transport|road|traffic|carriage|goods|vehicles|inland|tariffs|system|vehicle|services|rates|international|regulation|regulations|waterway|vessels|infrastructure|undertakings,road traffic,2,3,road transport,MT 4816 land transport,48 TRANSPORT
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,group ,1,3,European Parliament,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,State,1,1,State,MT 0406 political framework,04 POLITICS
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,contract,1,2,civil law,MT 1211 civil law,12 LAW
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,regulation,1,3,legislation,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,nationalism,1,2,political ideology,MT 0406 political framework,04 POLITICS
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,consumer,1,1,consumer,MT 2026 consumption,20 TRADE
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,nationalism,1,2,political ideology,MT 0406 political framework,04 POLITICS
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,legality,1,2,political philosophy,MT 0406 political framework,04 POLITICS
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,illegality,1,2,political philosophy,MT 0406 political framework,04 POLITICS
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,right,1,2,political tendency,MT 0411 political party,04 POLITICS
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,regulation,1,3,legislation,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres1-100_14,member|grouping|checks|states|members|irregularities|contract|control|regulation|national|consumer|inspection|nationals|legal|illegal|rights|carried|regulations|persons,personality,1,3,psychology,MT 3611 humanities,36 SCIENCE
EU_en_Pres1-100_15,staff|benefits|security|employed|health|allowance|social|employment|july|family|conditions|servants|pension|officials|regulations|salary|insurance|remuneration|pensions,staff,1,2,personnel administration,MT 4421 personnel management and staff remuneration,44 EMPLOYMENT AND WORKING CONDITIONS
EU_en_Pres1-100_15,staff|benefits|security|employed|health|allowance|social|employment|july|family|conditions|servants|pension|officials|regulations|salary|insurance|remuneration|pensions,securities,1,2,financial market,MT 2421 free movement of capital,24 FINANCE
EU_en_Pres1-100_15,staff|benefits|security|employed|health|allowance|social|employment|july|family|conditions|servants|pension|officials|regulations|salary|insurance|remuneration|pensions,employee,1,2,occupational status,MT 4411 labour market,44 EMPLOYMENT AND WORKING CONDITIONS
EU_en_Pres1-100_15,staff|benefits|security|employed|health|allowance|social|employment|july|family|conditions|servants|pension|officials|regulations|salary|insurance|remuneration|pensions,health,1,1,health,MT 2841 health,28 SOCIAL QUESTIONS
EU_en_Pres1-100_15,staff|benefits|security|employed|health|allowance|social|employment|july|family|conditions|servants|pension|officials|regulations|salary|insurance|remuneration|pensions,socialism,1,2,political ideology,MT 0406 political framework,04 POLITICS
