doc_num,Nom du fichier,year,Taille (Ko),Dossier et nom
23896,1980_0207_COM_1980_0651_XM_PACKAGE.txt,1980,291.625,H:\Corpus_commission\txt_files\1980_0207_COM_1980_0651_XM_PACKAGE.txt
23897,1980_0207_COM_1980_0652_XM_PACKAGE.txt,1980,2.755859375,H:\Corpus_commission\txt_files\1980_0207_COM_1980_0652_XM_PACKAGE.txt
23898,1980_0207_COM_1980_0653_XM_PACKAGE.txt,1980,49.51953125,H:\Corpus_commission\txt_files\1980_0207_COM_1980_0653_XM_PACKAGE.txt
23899,1980_0207_COM_1980_0654_XM_PACKAGE.txt,1980,244.353515625,H:\Corpus_commission\txt_files\1980_0207_COM_1980_0654_XM_PACKAGE.txt
23900,1980_0208_COM_1980_0655_XM_PACKAGE.txt,1980,667.65234375,H:\Corpus_commission\txt_files\1980_0208_COM_1980_0655_XM_PACKAGE.txt
23901,1980_0208_COM_1980_0656_XM_PACKAGE.txt,1980,439.2509765625,H:\Corpus_commission\txt_files\1980_0208_COM_1980_0656_XM_PACKAGE.txt
23902,1980_0209_COM_1980_0657_XM_PACKAGE.txt,1980,80.845703125,H:\Corpus_commission\txt_files\1980_0209_COM_1980_0657_XM_PACKAGE.txt
23903,1980_0209_COM_1980_0658_XM_PACKAGE.txt,1980,166.9208984375,H:\Corpus_commission\txt_files\1980_0209_COM_1980_0658_XM_PACKAGE.txt
23904,1980_0209_COM_1980_0659_XM_PACKAGE.txt,1980,356.2109375,H:\Corpus_commission\txt_files\1980_0209_COM_1980_0659_XM_PACKAGE.txt
23905,1980_0209_COM_1980_0660_XM_PACKAGE.txt,1980,319.943359375,H:\Corpus_commission\txt_files\1980_0209_COM_1980_0660_XM_PACKAGE.txt
23906,1980_0210_COM_1980_0661_XM_PACKAGE.txt,1980,110.365234375,H:\Corpus_commission\txt_files\1980_0210_COM_1980_0661_XM_PACKAGE.txt
23907,1980_0210_COM_1980_0662_XM_PACKAGE.txt,1980,1067.37890625,H:\Corpus_commission\txt_files\1980_0210_COM_1980_0662_XM_PACKAGE.txt
23908,1980_0211_COM_1980_0663_XM_PACKAGE.txt,1980,1381.3916015625,H:\Corpus_commission\txt_files\1980_0211_COM_1980_0663_XM_PACKAGE.txt
23909,1980_0212_COM_1980_0664_XM_PACKAGE.txt,1980,2138.5771484375,H:\Corpus_commission\txt_files\1980_0212_COM_1980_0664_XM_PACKAGE.txt
23910,1980_0213_COM_1980_0665_XM_PACKAGE.txt,1980,29.3212890625,H:\Corpus_commission\txt_files\1980_0213_COM_1980_0665_XM_PACKAGE.txt
23911,1980_0213_COM_1980_0666_XM_PACKAGE.txt,1980,725.685546875,H:\Corpus_commission\txt_files\1980_0213_COM_1980_0666_XM_PACKAGE.txt
23912,1980_0213_COM_1980_0667_XM_PACKAGE.txt,1980,182.5693359375,H:\Corpus_commission\txt_files\1980_0213_COM_1980_0667_XM_PACKAGE.txt
23913,1980_0214_COM_1980_0668_XM_PACKAGE.txt,1980,431.3681640625,H:\Corpus_commission\txt_files\1980_0214_COM_1980_0668_XM_PACKAGE.txt
23914,1980_0214_COM_1980_0669_XM_PACKAGE.txt,1980,42.1201171875,H:\Corpus_commission\txt_files\1980_0214_COM_1980_0669_XM_PACKAGE.txt
23915,1980_0214_COM_1980_0670_XM_PACKAGE.txt,1980,195.25,H:\Corpus_commission\txt_files\1980_0214_COM_1980_0670_XM_PACKAGE.txt
23916,1980_0215_COM_1980_0671_XM_PACKAGE.txt,1980,1114.4951171875,H:\Corpus_commission\txt_files\1980_0215_COM_1980_0671_XM_PACKAGE.txt
23917,1980_0216_COM_1980_0672_XM_PACKAGE.txt,1980,106.6064453125,H:\Corpus_commission\txt_files\1980_0216_COM_1980_0672_XM_PACKAGE.txt
23918,1980_0216_COM_1980_0673_XM_PACKAGE.txt,1980,48.2265625,H:\Corpus_commission\txt_files\1980_0216_COM_1980_0673_XM_PACKAGE.txt
23919,1980_0216_COM_1980_0674_XM_PACKAGE.txt,1980,26.306640625,H:\Corpus_commission\txt_files\1980_0216_COM_1980_0674_XM_PACKAGE.txt
23920,1980_0216_COM_1980_0675_XM_PACKAGE.txt,1980,53.8779296875,H:\Corpus_commission\txt_files\1980_0216_COM_1980_0675_XM_PACKAGE.txt
23921,1980_0216_COM_1980_0676_XM_PACKAGE.txt,1980,59.6044921875,H:\Corpus_commission\txt_files\1980_0216_COM_1980_0676_XM_PACKAGE.txt
23922,1980_0216_COM_1980_0677_XM_PACKAGE.txt,1980,60.6396484375,H:\Corpus_commission\txt_files\1980_0216_COM_1980_0677_XM_PACKAGE.txt
23923,1980_0216_COM_1980_0678_XM_PACKAGE.txt,1980,71.4130859375,H:\Corpus_commission\txt_files\1980_0216_COM_1980_0678_XM_PACKAGE.txt
23924,1980_0217_COM_1980_0679_XM_PACKAGE.txt,1980,457.69140625,H:\Corpus_commission\txt_files\1980_0217_COM_1980_0679_XM_PACKAGE.txt
23925,1980_0217_COM_1980_0680_XM_PACKAGE.txt,1980,8.4951171875,H:\Corpus_commission\txt_files\1980_0217_COM_1980_0680_XM_PACKAGE.txt
23926,1980_0217_COM_1980_0681_XM_PACKAGE.txt,1980,185.890625,H:\Corpus_commission\txt_files\1980_0217_COM_1980_0681_XM_PACKAGE.txt
23927,1980_0217_COM_1980_0682_XM_PACKAGE.txt,1980,70.2939453125,H:\Corpus_commission\txt_files\1980_0217_COM_1980_0682_XM_PACKAGE.txt
23928,1980_0217_COM_1980_0683_XM_PACKAGE.txt,1980,42.1943359375,H:\Corpus_commission\txt_files\1980_0217_COM_1980_0683_XM_PACKAGE.txt
23929,1980_0217_COM_1980_0684_XM_PACKAGE.txt,1980,68.84375,H:\Corpus_commission\txt_files\1980_0217_COM_1980_0684_XM_PACKAGE.txt
23930,1980_0218_COM_1980_0685_XM_PACKAGE.txt,1980,1627.2294921875,H:\Corpus_commission\txt_files\1980_0218_COM_1980_0685_XM_PACKAGE.txt
23931,1980_0219_COM_1980_0686_XM_PACKAGE.txt,1980,29.890625,H:\Corpus_commission\txt_files\1980_0219_COM_1980_0686_XM_PACKAGE.txt
23932,1980_0219_COM_1980_0687_XM_PACKAGE.txt,1980,80.5185546875,H:\Corpus_commission\txt_files\1980_0219_COM_1980_0687_XM_PACKAGE.txt
23933,1980_0219_COM_1980_0688_XM_PACKAGE.txt,1980,65.0654296875,H:\Corpus_commission\txt_files\1980_0219_COM_1980_0688_XM_PACKAGE.txt
23934,1980_0219_COM_1980_0689_XM_PACKAGE.txt,1980,92.6884765625,H:\Corpus_commission\txt_files\1980_0219_COM_1980_0689_XM_PACKAGE.txt
23935,1980_0219_COM_1980_0690_XM_PACKAGE.txt,1980,145.001953125,H:\Corpus_commission\txt_files\1980_0219_COM_1980_0690_XM_PACKAGE.txt
23936,1980_0219_COM_1980_0691_XM_PACKAGE.txt,1980,55.484375,H:\Corpus_commission\txt_files\1980_0219_COM_1980_0691_XM_PACKAGE.txt
23937,1980_0219_COM_1980_0692_XM_PACKAGE.txt,1980,50.40234375,H:\Corpus_commission\txt_files\1980_0219_COM_1980_0692_XM_PACKAGE.txt
23938,1980_0220_COM_1980_0693_XM_PACKAGE.txt,1980,55.8232421875,H:\Corpus_commission\txt_files\1980_0220_COM_1980_0693_XM_PACKAGE.txt
23939,1980_0220_COM_1980_0694_XM_PACKAGE.txt,1980,384.1064453125,H:\Corpus_commission\txt_files\1980_0220_COM_1980_0694_XM_PACKAGE.txt
23940,1980_0220_COM_1980_0695_XM_PACKAGE.txt,1980,29.689453125,H:\Corpus_commission\txt_files\1980_0220_COM_1980_0695_XM_PACKAGE.txt
23941,1980_0220_COM_1980_0696_XM_PACKAGE.txt,1980,242.9033203125,H:\Corpus_commission\txt_files\1980_0220_COM_1980_0696_XM_PACKAGE.txt
23942,1980_0221_COM_1980_0697_XM_PACKAGE.txt,1980,3.7060546875,H:\Corpus_commission\txt_files\1980_0221_COM_1980_0697_XM_PACKAGE.txt
23943,1980_0221_COM_1980_0698_XM_PACKAGE.txt,1980,95.646484375,H:\Corpus_commission\txt_files\1980_0221_COM_1980_0698_XM_PACKAGE.txt
23944,1980_0221_COM_1980_0699_XM_PACKAGE.txt,1980,171.216796875,H:\Corpus_commission\txt_files\1980_0221_COM_1980_0699_XM_PACKAGE.txt
23945,1980_0221_COM_1980_0700_XM_PACKAGE.txt,1980,197.6455078125,H:\Corpus_commission\txt_files\1980_0221_COM_1980_0700_XM_PACKAGE.txt
23946,1980_0222_COM_1980_0701_XM_PACKAGE.txt,1980,142.931640625,H:\Corpus_commission\txt_files\1980_0222_COM_1980_0701_XM_PACKAGE.txt
23947,1980_0222_COM_1980_0702_XM_PACKAGE.txt,1980,54.4521484375,H:\Corpus_commission\txt_files\1980_0222_COM_1980_0702_XM_PACKAGE.txt
23948,1980_0222_COM_1980_0703_XM_PACKAGE.txt,1980,141.404296875,H:\Corpus_commission\txt_files\1980_0222_COM_1980_0703_XM_PACKAGE.txt
23949,1980_0222_COM_1980_0704_XM_PACKAGE.txt,1980,152.6767578125,H:\Corpus_commission\txt_files\1980_0222_COM_1980_0704_XM_PACKAGE.txt
23950,1980_0223_COM_1980_0705_XM_PACKAGE.txt,1980,822.212890625,H:\Corpus_commission\txt_files\1980_0223_COM_1980_0705_XM_PACKAGE.txt
23951,1980_0224_COM_1980_0705_XM_PACKAGE.txt,1980,963.1435546875,H:\Corpus_commission\txt_files\1980_0224_COM_1980_0705_XM_PACKAGE.txt
23952,1980_0225_COM_1980_0706_XM_PACKAGE.txt,1980,35.865234375,H:\Corpus_commission\txt_files\1980_0225_COM_1980_0706_XM_PACKAGE.txt
23953,1980_0225_COM_1980_0707_XM_PACKAGE.txt,1980,74.150390625,H:\Corpus_commission\txt_files\1980_0225_COM_1980_0707_XM_PACKAGE.txt
23954,1980_0225_COM_1980_0708_XM_PACKAGE.txt,1980,100.3017578125,H:\Corpus_commission\txt_files\1980_0225_COM_1980_0708_XM_PACKAGE.txt
23955,1980_0225_COM_1980_0709_XM_PACKAGE.txt,1980,99.291015625,H:\Corpus_commission\txt_files\1980_0225_COM_1980_0709_XM_PACKAGE.txt
23956,1980_0225_COM_1980_0710_XM_PACKAGE.txt,1980,60.5068359375,H:\Corpus_commission\txt_files\1980_0225_COM_1980_0710_XM_PACKAGE.txt
23957,1980_0225_COM_1980_0711_XM_PACKAGE.txt,1980,62.544921875,H:\Corpus_commission\txt_files\1980_0225_COM_1980_0711_XM_PACKAGE.txt
23958,1980_0225_COM_1980_0712_XM_PACKAGE.txt,1980,63.974609375,H:\Corpus_commission\txt_files\1980_0225_COM_1980_0712_XM_PACKAGE.txt
23959,1980_0225_COM_1980_0713_XM_PACKAGE.txt,1980,65.2890625,H:\Corpus_commission\txt_files\1980_0225_COM_1980_0713_XM_PACKAGE.txt
23960,1980_0226_COM_1980_0714_XM_PACKAGE.txt,1980,105.765625,H:\Corpus_commission\txt_files\1980_0226_COM_1980_0714_XM_PACKAGE.txt
23961,1980_0226_COM_1980_0715_XM_PACKAGE.txt,1980,19.34765625,H:\Corpus_commission\txt_files\1980_0226_COM_1980_0715_XM_PACKAGE.txt
23962,1980_0226_COM_1980_0716_XM_PACKAGE.txt,1980,49.265625,H:\Corpus_commission\txt_files\1980_0226_COM_1980_0716_XM_PACKAGE.txt
23963,1980_0226_COM_1980_0717_XM_PACKAGE.txt,1980,822.8359375,H:\Corpus_commission\txt_files\1980_0226_COM_1980_0717_XM_PACKAGE.txt
23964,1980_0227_COM_1980_0719_XM_PACKAGE.txt,1980,200.734375,H:\Corpus_commission\txt_files\1980_0227_COM_1980_0719_XM_PACKAGE.txt
23965,1980_0227_COM_1980_0720_XM_PACKAGE.txt,1980,182.6591796875,H:\Corpus_commission\txt_files\1980_0227_COM_1980_0720_XM_PACKAGE.txt
23966,1980_0227_COM_1980_0721_XM_PACKAGE.txt,1980,81.0712890625,H:\Corpus_commission\txt_files\1980_0227_COM_1980_0721_XM_PACKAGE.txt
23967,1980_0227_COM_1980_0722_XM_PACKAGE.txt,1980,180.740234375,H:\Corpus_commission\txt_files\1980_0227_COM_1980_0722_XM_PACKAGE.txt
23968,1980_0228_COM_1980_0723_XM_PACKAGE.txt,1980,277.572265625,H:\Corpus_commission\txt_files\1980_0228_COM_1980_0723_XM_PACKAGE.txt
23969,1980_0228_COM_1980_0724_XM_PACKAGE.txt,1980,1025.44140625,H:\Corpus_commission\txt_files\1980_0228_COM_1980_0724_XM_PACKAGE.txt
23970,1980_0228_COM_1980_0725_XM_PACKAGE.txt,1980,62.3740234375,H:\Corpus_commission\txt_files\1980_0228_COM_1980_0725_XM_PACKAGE.txt
23971,1980_0229_COM_1980_0725_XM_PACKAGE.txt,1980,512.2861328125,H:\Corpus_commission\txt_files\1980_0229_COM_1980_0725_XM_PACKAGE.txt
23972,1980_0229_COM_1980_0726_XM_PACKAGE.txt,1980,764.4384765625,H:\Corpus_commission\txt_files\1980_0229_COM_1980_0726_XM_PACKAGE.txt
23973,1980_0230_COM_1980_0727_XM_PACKAGE.txt,1980,192.6650390625,H:\Corpus_commission\txt_files\1980_0230_COM_1980_0727_XM_PACKAGE.txt
23974,1980_0230_COM_1980_0728_XM_PACKAGE.txt,1980,64.8076171875,H:\Corpus_commission\txt_files\1980_0230_COM_1980_0728_XM_PACKAGE.txt
23975,1980_0230_COM_1980_0729_XM_PACKAGE.txt,1980,78.689453125,H:\Corpus_commission\txt_files\1980_0230_COM_1980_0729_XM_PACKAGE.txt
23976,1980_0230_COM_1980_0730_XM_PACKAGE.txt,1980,55.2080078125,H:\Corpus_commission\txt_files\1980_0230_COM_1980_0730_XM_PACKAGE.txt
23977,1980_0230_COM_1980_0731_XM_PACKAGE.txt,1980,208.7861328125,H:\Corpus_commission\txt_files\1980_0230_COM_1980_0731_XM_PACKAGE.txt
23978,1980_0231_COM_1980_0732_XM_PACKAGE.txt,1980,54.1640625,H:\Corpus_commission\txt_files\1980_0231_COM_1980_0732_XM_PACKAGE.txt
23979,1980_0231_COM_1980_0733_XM_PACKAGE.txt,1980,96.0498046875,H:\Corpus_commission\txt_files\1980_0231_COM_1980_0733_XM_PACKAGE.txt
23980,1980_0231_COM_1980_0734_XM_PACKAGE.txt,1980,32.8125,H:\Corpus_commission\txt_files\1980_0231_COM_1980_0734_XM_PACKAGE.txt
23981,1980_0231_COM_1980_0735_XM_PACKAGE.txt,1980,83.4873046875,H:\Corpus_commission\txt_files\1980_0231_COM_1980_0735_XM_PACKAGE.txt
23982,1980_0231_COM_1980_0736_XM_PACKAGE.txt,1980,36.048828125,H:\Corpus_commission\txt_files\1980_0231_COM_1980_0736_XM_PACKAGE.txt
23983,1980_0231_COM_1980_0737_XM_PACKAGE.txt,1980,447.328125,H:\Corpus_commission\txt_files\1980_0231_COM_1980_0737_XM_PACKAGE.txt
23984,1980_0232_COM_1980_0738_XM_PACKAGE.txt,1980,106.7646484375,H:\Corpus_commission\txt_files\1980_0232_COM_1980_0738_XM_PACKAGE.txt
23985,1980_0232_COM_1980_0739_XM_PACKAGE.txt,1980,136.369140625,H:\Corpus_commission\txt_files\1980_0232_COM_1980_0739_XM_PACKAGE.txt
23986,1980_0232_COM_1980_0740_XM_PACKAGE.txt,1980,349.875,H:\Corpus_commission\txt_files\1980_0232_COM_1980_0740_XM_PACKAGE.txt
23987,1980_0232_COM_1980_0741_XM_PACKAGE.txt,1980,571.005859375,H:\Corpus_commission\txt_files\1980_0232_COM_1980_0741_XM_PACKAGE.txt
23988,1980_0233_COM_1980_0742_XM_PACKAGE.txt,1980,136.1083984375,H:\Corpus_commission\txt_files\1980_0233_COM_1980_0742_XM_PACKAGE.txt
23989,1980_0233_COM_1980_0743_XM_PACKAGE.txt,1980,206.9912109375,H:\Corpus_commission\txt_files\1980_0233_COM_1980_0743_XM_PACKAGE.txt
23990,1980_0233_COM_1980_0744_XM_PACKAGE.txt,1980,158.0830078125,H:\Corpus_commission\txt_files\1980_0233_COM_1980_0744_XM_PACKAGE.txt
23991,1980_0233_COM_1980_0745_XM_PACKAGE.txt,1980,322.498046875,H:\Corpus_commission\txt_files\1980_0233_COM_1980_0745_XM_PACKAGE.txt
23992,1980_0234_COM_1980_0746_XM_PACKAGE.txt,1980,59.9443359375,H:\Corpus_commission\txt_files\1980_0234_COM_1980_0746_XM_PACKAGE.txt
23993,1980_0234_COM_1980_0747_XM_PACKAGE.txt,1980,32.62109375,H:\Corpus_commission\txt_files\1980_0234_COM_1980_0747_XM_PACKAGE.txt
23994,1980_0234_COM_1980_0748_XM_PACKAGE.txt,1980,52.8876953125,H:\Corpus_commission\txt_files\1980_0234_COM_1980_0748_XM_PACKAGE.txt
23995,1980_0234_COM_1980_0749_XM_PACKAGE.txt,1980,10.4306640625,H:\Corpus_commission\txt_files\1980_0234_COM_1980_0749_XM_PACKAGE.txt
23996,1980_0234_COM_1980_0750_XM_PACKAGE.txt,1980,782.0859375,H:\Corpus_commission\txt_files\1980_0234_COM_1980_0750_XM_PACKAGE.txt
23997,1980_0235_COM_1980_0751_XM_PACKAGE.txt,1980,99.7294921875,H:\Corpus_commission\txt_files\1980_0235_COM_1980_0751_XM_PACKAGE.txt
23998,1980_0235_COM_1980_0752_XM_PACKAGE.txt,1980,723.728515625,H:\Corpus_commission\txt_files\1980_0235_COM_1980_0752_XM_PACKAGE.txt
23999,1980_0235_COM_1980_0753_XM_PACKAGE.txt,1980,97.990234375,H:\Corpus_commission\txt_files\1980_0235_COM_1980_0753_XM_PACKAGE.txt
24000,1980_0235_COM_1980_0754_XM_PACKAGE.txt,1980,95.6630859375,H:\Corpus_commission\txt_files\1980_0235_COM_1980_0754_XM_PACKAGE.txt
24001,1980_0235_COM_1980_0755_XM_PACKAGE.txt,1980,97.5263671875,H:\Corpus_commission\txt_files\1980_0235_COM_1980_0755_XM_PACKAGE.txt
24002,1980_0235_COM_1980_0756_XM_PACKAGE.txt,1980,63.9697265625,H:\Corpus_commission\txt_files\1980_0235_COM_1980_0756_XM_PACKAGE.txt
24003,1980_0235_COM_1980_0757_XM_PACKAGE.txt,1980,73.3173828125,H:\Corpus_commission\txt_files\1980_0235_COM_1980_0757_XM_PACKAGE.txt
24004,1980_0235_COM_1980_0758_XM_PACKAGE.txt,1980,2.115234375,H:\Corpus_commission\txt_files\1980_0235_COM_1980_0758_XM_PACKAGE.txt
24005,1980_0236_COM_1980_0758_XM_PACKAGE.txt,1980,80.6474609375,H:\Corpus_commission\txt_files\1980_0236_COM_1980_0758_XM_PACKAGE.txt
24006,1980_0236_COM_1980_0760_XM_PACKAGE.txt,1980,1439.2646484375,H:\Corpus_commission\txt_files\1980_0236_COM_1980_0760_XM_PACKAGE.txt
24007,1980_0237_COM_1980_0761_XM_PACKAGE.txt,1980,279.3662109375,H:\Corpus_commission\txt_files\1980_0237_COM_1980_0761_XM_PACKAGE.txt
24008,1980_0237_COM_1980_0762_XM_PACKAGE.txt,1980,117.4599609375,H:\Corpus_commission\txt_files\1980_0237_COM_1980_0762_XM_PACKAGE.txt
24009,1980_0237_COM_1980_0763_XM_PACKAGE.txt,1980,99.8427734375,H:\Corpus_commission\txt_files\1980_0237_COM_1980_0763_XM_PACKAGE.txt
24010,1980_0237_COM_1980_0764_XM_PACKAGE.txt,1980,108.984375,H:\Corpus_commission\txt_files\1980_0237_COM_1980_0764_XM_PACKAGE.txt
24011,1980_0238_COM_1980_0765_XM_PACKAGE.txt,1980,1013.7216796875,H:\Corpus_commission\txt_files\1980_0238_COM_1980_0765_XM_PACKAGE.txt
24012,1980_0239_COM_1980_0765_XM_PACKAGE.txt,1980,909.748046875,H:\Corpus_commission\txt_files\1980_0239_COM_1980_0765_XM_PACKAGE.txt
24013,1980_0239_COM_1980_0767_XM_PACKAGE.txt,1980,51.8369140625,H:\Corpus_commission\txt_files\1980_0239_COM_1980_0767_XM_PACKAGE.txt
24014,1980_0240_COM_1980_0768_XM_PACKAGE.txt,1980,166.5849609375,H:\Corpus_commission\txt_files\1980_0240_COM_1980_0768_XM_PACKAGE.txt
24015,1980_0240_COM_1980_0769_XM_PACKAGE.txt,1980,547.0478515625,H:\Corpus_commission\txt_files\1980_0240_COM_1980_0769_XM_PACKAGE.txt
24016,1980_0240_COM_1980_0770_XM_PACKAGE.txt,1980,80.3916015625,H:\Corpus_commission\txt_files\1980_0240_COM_1980_0770_XM_PACKAGE.txt
24017,1980_0241_COM_1980_0771_XM_PACKAGE.txt,1980,7.974609375,H:\Corpus_commission\txt_files\1980_0241_COM_1980_0771_XM_PACKAGE.txt
24018,1980_0241_COM_1980_0773_XM_PACKAGE.txt,1980,141.7666015625,H:\Corpus_commission\txt_files\1980_0241_COM_1980_0773_XM_PACKAGE.txt
24019,1980_0241_COM_1980_0774_XM_PACKAGE.txt,1980,64.9228515625,H:\Corpus_commission\txt_files\1980_0241_COM_1980_0774_XM_PACKAGE.txt
24020,1980_0241_COM_1980_0775_XM_PACKAGE.txt,1980,74.640625,H:\Corpus_commission\txt_files\1980_0241_COM_1980_0775_XM_PACKAGE.txt
24021,1980_0241_COM_1980_0776_XM_PACKAGE.txt,1980,121.1826171875,H:\Corpus_commission\txt_files\1980_0241_COM_1980_0776_XM_PACKAGE.txt
24022,1980_0241_COM_1980_0777_XM_PACKAGE.txt,1980,93.6884765625,H:\Corpus_commission\txt_files\1980_0241_COM_1980_0777_XM_PACKAGE.txt
24023,1980_0242_COM_1980_0778_XM_PACKAGE.txt,1980,576.935546875,H:\Corpus_commission\txt_files\1980_0242_COM_1980_0778_XM_PACKAGE.txt
24024,1980_0243_COM_1980_0778_XM_PACKAGE.txt,1980,829.4814453125,H:\Corpus_commission\txt_files\1980_0243_COM_1980_0778_XM_PACKAGE.txt
24025,1980_0244_COM_1980_0779_XM_PACKAGE.txt,1980,99.158203125,H:\Corpus_commission\txt_files\1980_0244_COM_1980_0779_XM_PACKAGE.txt
24026,1980_0244_COM_1980_0780_XM_PACKAGE.txt,1980,264.3466796875,H:\Corpus_commission\txt_files\1980_0244_COM_1980_0780_XM_PACKAGE.txt
24027,1980_0244_COM_1980_0781_XM_PACKAGE.txt,1980,674.482421875,H:\Corpus_commission\txt_files\1980_0244_COM_1980_0781_XM_PACKAGE.txt
24028,1980_0245_COM_1980_0781_XM_PACKAGE.txt,1980,963.5380859375,H:\Corpus_commission\txt_files\1980_0245_COM_1980_0781_XM_PACKAGE.txt
24029,1980_0246_COM_1980_0782_XM_PACKAGE.txt,1980,18.20703125,H:\Corpus_commission\txt_files\1980_0246_COM_1980_0782_XM_PACKAGE.txt
24030,1980_0246_COM_1980_0783_XM_PACKAGE.txt,1980,366.826171875,H:\Corpus_commission\txt_files\1980_0246_COM_1980_0783_XM_PACKAGE.txt
24031,1980_0246_COM_1980_0784_XM_PACKAGE.txt,1980,133.322265625,H:\Corpus_commission\txt_files\1980_0246_COM_1980_0784_XM_PACKAGE.txt
24032,1980_0247_COM_1980_0785_XM_PACKAGE.txt,1980,688.6943359375,H:\Corpus_commission\txt_files\1980_0247_COM_1980_0785_XM_PACKAGE.txt
24033,1980_0247_COM_1980_0786_XM_PACKAGE.txt,1980,64.048828125,H:\Corpus_commission\txt_files\1980_0247_COM_1980_0786_XM_PACKAGE.txt
24034,1980_0247_COM_1980_0787_XM_PACKAGE.txt,1980,312.91796875,H:\Corpus_commission\txt_files\1980_0247_COM_1980_0787_XM_PACKAGE.txt
24035,1980_0248_COM_1980_0788_XM_PACKAGE.txt,1980,47.9501953125,H:\Corpus_commission\txt_files\1980_0248_COM_1980_0788_XM_PACKAGE.txt
24036,1980_0248_COM_1980_0789_XM_PACKAGE.txt,1980,1147.1591796875,H:\Corpus_commission\txt_files\1980_0248_COM_1980_0789_XM_PACKAGE.txt
24037,1980_0249_COM_1980_0790_XM_PACKAGE.txt,1980,739.859375,H:\Corpus_commission\txt_files\1980_0249_COM_1980_0790_XM_PACKAGE.txt
24038,1980_0249_COM_1980_0791_XM_PACKAGE.txt,1980,317.29296875,H:\Corpus_commission\txt_files\1980_0249_COM_1980_0791_XM_PACKAGE.txt
24039,1980_0250_COM_1980_0791_XM_PACKAGE.txt,1980,663.33984375,H:\Corpus_commission\txt_files\1980_0250_COM_1980_0791_XM_PACKAGE.txt
24040,1980_0251_COM_1980_0791_XM_PACKAGE.txt,1980,663.759765625,H:\Corpus_commission\txt_files\1980_0251_COM_1980_0791_XM_PACKAGE.txt
24041,1980_0252_COM_1980_0792_XM_PACKAGE.txt,1980,38.6767578125,H:\Corpus_commission\txt_files\1980_0252_COM_1980_0792_XM_PACKAGE.txt
24042,1980_0252_COM_1980_0793_XM_PACKAGE.txt,1980,34.90234375,H:\Corpus_commission\txt_files\1980_0252_COM_1980_0793_XM_PACKAGE.txt
24043,1980_0252_COM_1980_0794_XM_PACKAGE.txt,1980,46.8056640625,H:\Corpus_commission\txt_files\1980_0252_COM_1980_0794_XM_PACKAGE.txt
24044,1980_0252_COM_1980_0795_XM_PACKAGE.txt,1980,161.966796875,H:\Corpus_commission\txt_files\1980_0252_COM_1980_0795_XM_PACKAGE.txt
24045,1980_0252_COM_1980_0796_XM_PACKAGE.txt,1980,363.56640625,H:\Corpus_commission\txt_files\1980_0252_COM_1980_0796_XM_PACKAGE.txt
24046,1980_0253_COM_1980_0797_XM_PACKAGE.txt,1980,391.271484375,H:\Corpus_commission\txt_files\1980_0253_COM_1980_0797_XM_PACKAGE.txt
24047,1980_0253_COM_1980_0798_XM_PACKAGE.txt,1980,43.693359375,H:\Corpus_commission\txt_files\1980_0253_COM_1980_0798_XM_PACKAGE.txt
24048,1980_0253_COM_1980_0799_XM_PACKAGE.txt,1980,44.8642578125,H:\Corpus_commission\txt_files\1980_0253_COM_1980_0799_XM_PACKAGE.txt
24049,1980_0254_COM_1980_0800_XM_PACKAGE.txt,1980,445.1787109375,H:\Corpus_commission\txt_files\1980_0254_COM_1980_0800_XM_PACKAGE.txt
24050,1980_0254_COM_1980_0801_XM_PACKAGE.txt,1980,47.599609375,H:\Corpus_commission\txt_files\1980_0254_COM_1980_0801_XM_PACKAGE.txt
24051,1980_0254_COM_1980_0802_XM_PACKAGE.txt,1980,100.8525390625,H:\Corpus_commission\txt_files\1980_0254_COM_1980_0802_XM_PACKAGE.txt
24052,1980_0254_COM_1980_0803_XM_PACKAGE.txt,1980,76.0087890625,H:\Corpus_commission\txt_files\1980_0254_COM_1980_0803_XM_PACKAGE.txt
24053,1980_0254_COM_1980_0804_XM_PACKAGE.txt,1980,18.2041015625,H:\Corpus_commission\txt_files\1980_0254_COM_1980_0804_XM_PACKAGE.txt
24054,1980_0254_COM_1980_0805_XM_PACKAGE.txt,1980,41.580078125,H:\Corpus_commission\txt_files\1980_0254_COM_1980_0805_XM_PACKAGE.txt
24055,1980_0254_COM_1980_0806_XM_PACKAGE.txt,1980,111.51171875,H:\Corpus_commission\txt_files\1980_0254_COM_1980_0806_XM_PACKAGE.txt
24056,1980_0254_COM_1980_0807_XM_PACKAGE.txt,1980,23.9658203125,H:\Corpus_commission\txt_files\1980_0254_COM_1980_0807_XM_PACKAGE.txt
24057,1980_0255_COM_1980_0808_XM_PACKAGE.txt,1980,1076.9677734375,H:\Corpus_commission\txt_files\1980_0255_COM_1980_0808_XM_PACKAGE.txt
24058,1980_0255_COM_1980_0809_XM_PACKAGE.txt,1980,200.7421875,H:\Corpus_commission\txt_files\1980_0255_COM_1980_0809_XM_PACKAGE.txt
24059,1980_0256_COM_1980_0810_XM_PACKAGE.txt,1980,148.3310546875,H:\Corpus_commission\txt_files\1980_0256_COM_1980_0810_XM_PACKAGE.txt
24060,1980_0256_COM_1980_0811_XM_PACKAGE.txt,1980,267.4306640625,H:\Corpus_commission\txt_files\1980_0256_COM_1980_0811_XM_PACKAGE.txt
