topic_id,tokens,term,dist,french,length,profondeur,category,link,bt1,mt,domain
Topic 61,north sea,North Sea,0,mer du Nord,2,4,descriptor,http://eurovoc.europa.eu/1877,Atlantic Ocean,MT 5211 natural environment,52 ENVIRONMENT
Topic 61,fishing sea,sea fishing,0,pêche maritime,2,2,descriptor,http://eurovoc.europa.eu/2308,fishing grounds,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 62,agricultural trade,agricultural trade,0,échange agricole,2,2,descriptor,http://eurovoc.europa.eu/613,trading operation,MT 2016 trade,20 TRADE
Topic 62,agricultural production,agricultural production,0,production agricole,2,3,descriptor,http://eurovoc.europa.eu/2709,agricultural productivity,MT 5616 farming systems,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 62,agricultural policy,agricultural policy,0,politique agricole,2,1,descriptor,http://eurovoc.europa.eu/2442,agricultural policy,MT 5606 agricultural policy,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 62,trade policy,trade policy,0,politique commerciale,2,1,descriptor,http://eurovoc.europa.eu/2449,trade policy,MT 2006 trade policy,20 TRADE
Topic 62,prices policy,prices policy,0,politique des prix,2,1,descriptor,http://eurovoc.europa.eu/2489,prices policy,MT 2451 prices,24 FINANCE
Topic 62,production policy,production policy,0,politique de production,2,1,descriptor,http://eurovoc.europa.eu/2481,production policy,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 62,production community,Community production,0,production de l'UE,2,2,used_for,http://eurovoc.europa.eu/2713,production,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 62,policy community,Community policy,0,politique de l'UE,2,3,used_for,http://eurovoc.europa.eu/2451,EU activity,MT 1016 European construction,10 EUROPEAN UNION
Topic 63,licence fishing,fishing licence,0,licence de pêche,2,3,descriptor,http://eurovoc.europa.eu/3001,fishing regulations,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 63,vessel fishing,fishing vessel,0,bateau de pêche,2,3,descriptor,http://eurovoc.europa.eu/4829,fishing fleet,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 63,fishing community,Community fishing,0,pêche communautaire,2,3,used_for,http://eurovoc.europa.eu/915,common fisheries policy,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 64,regulation commission,Commission Regulation,0,règlement (UE),2,2,used_for,http://eurovoc.europa.eu/3102,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 64,regulation community,Community regulation,0,règlement (UE),2,2,used_for,http://eurovoc.europa.eu/3102,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 64,commission member,member of the Commission,0,commissaire européen,4,3,used_for,http://eurovoc.europa.eu/4044,European Commission,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 65,project development,development project,0,plan de développement,2,2,used_for,http://eurovoc.europa.eu/2393,economic planning,MT 1606 economic policy,16 ECONOMICS
Topic 65,development aid,development aid,0,aide au développement,2,2,descriptor,http://eurovoc.europa.eu/3077,aid policy,MT 0811 cooperation policy,08 INTERNATIONAL RELATIONS
Topic 65,financing aid,financing of aid,0,financement de l'aide,3,3,descriptor,http://eurovoc.europa.eu/1008,aid system,MT 0811 cooperation policy,08 INTERNATIONAL RELATIONS
Topic 65,technical aid,technical aid,0,coopération technique,2,2,used_for,http://eurovoc.europa.eu/225,cooperation policy,MT 0811 cooperation policy,08 INTERNATIONAL RELATIONS
Topic 66,sugar beet,beet sugar,0,sucre de betterave,2,2,descriptor,http://eurovoc.europa.eu/4317,sugar,MT 6021 beverages and sugar,60 AGRI-FOODSTUFFS
Topic 66,sugar beet,sugar beet,0,betterave sucrière,2,2,descriptor,http://eurovoc.europa.eu/4858,root crop,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 66,sugar raw,raw sugar,0,sucre brut,2,2,descriptor,http://eurovoc.europa.eu/4316,sugar,MT 6021 beverages and sugar,60 AGRI-FOODSTUFFS
Topic 66,sugar white,white sugar,0,sucre blanc,2,2,descriptor,http://eurovoc.europa.eu/4315,sugar,MT 6021 beverages and sugar,60 AGRI-FOODSTUFFS
Topic 66,sugar levy,sugar levy,0,cotisation sucre,2,3,descriptor,http://eurovoc.europa.eu/251,own resources,MT 1021 EU finance,10 EUROPEAN UNION
Topic 66,quota production,production quota,0,quota de production,2,2,descriptor,http://eurovoc.europa.eu/3633,production policy,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 66,year marketing,marketing year,0,campagne agricole,2,2,descriptor,http://eurovoc.europa.eu/5096,agricultural production policy,MT 5611 agricultural structures and production,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 67,lamp fog,fog lamp,0,dispositif de signalisation,2,4,used_for,http://eurovoc.europa.eu/469,vehicle parts,MT 4811 organisation of transport,48 TRANSPORT
Topic 68,amount refund,amount of refund,0,restitution à l'exportation,3,3,used_for,http://eurovoc.europa.eu/3568,export financing,MT 2006 trade policy,20 TRADE
Topic 68,amount compensatory,compensatory amount,0,montant compensatoire monétaire,2,3,used_for,http://eurovoc.europa.eu/1988,agri-monetary policy,MT 5606 agricultural policy,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 68,refund export,export refund,0,restitution à l'exportation,2,3,descriptor,http://eurovoc.europa.eu/3568,export financing,MT 2006 trade policy,20 TRADE
Topic 68,levy compensatory,compensatory levy,0,taxe compensatoire,2,2,used_for,http://eurovoc.europa.eu/4402,common tariff policy,MT 2011 tariff policy,20 TRADE
Topic 68,levy export,export levy,0,prélèvement à l'exportation,2,2,descriptor,http://eurovoc.europa.eu/3166,export policy,MT 2006 trade policy,20 TRADE
Topic 71,european community,European Community,0,Communauté européenne,2,2,descriptor,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 71,economic agreement,economic agreement,0,accord économique,2,2,descriptor,http://eurovoc.europa.eu/2928,international agreement,MT 0806 international affairs,08 INTERNATIONAL RELATIONS
Topic 72,vehicle motor,motor vehicle,0,véhicule à moteur,2,3,descriptor,http://eurovoc.europa.eu/4654,vehicle,MT 4811 organisation of transport,48 TRANSPORT
Topic 73,quota tariff,tariff quota,0,contingent tarifaire,2,2,descriptor,http://eurovoc.europa.eu/161,tariff policy,MT 2011 tariff policy,20 TRADE
Topic 75,country recipient,recipient country,0,bénéficiaire de l'aide,2,3,used_for,http://eurovoc.europa.eu/4843,aid system,MT 0811 cooperation policy,08 INTERNATIONAL RELATIONS
Topic 75,community aid,Community aid,0,aide de l'UE,2,2,used_for,http://eurovoc.europa.eu/862,economic support,MT 1606 economic policy,16 ECONOMICS
Topic 75,community european,European Community,0,Communauté européenne,2,2,descriptor,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 75,economic aid,economic aid,0,aide économique,2,2,descriptor,http://eurovoc.europa.eu/899,aid policy,MT 0811 cooperation policy,08 INTERNATIONAL RELATIONS
Topic 75,economic agreement,economic agreement,0,accord économique,2,2,descriptor,http://eurovoc.europa.eu/2928,international agreement,MT 0806 international affairs,08 INTERNATIONAL RELATIONS
Topic 75,aid recipient,aid recipient,0,bénéficiaire de l'aide,2,3,descriptor,http://eurovoc.europa.eu/4843,aid system,MT 0811 cooperation policy,08 INTERNATIONAL RELATIONS
Topic 77,amount compensatory,compensatory amount,0,montant compensatoire monétaire,2,3,used_for,http://eurovoc.europa.eu/1988,agri-monetary policy,MT 5606 agricultural policy,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 78,consumption world,world consumption,0,consommation mondiale,2,2,descriptor,http://eurovoc.europa.eu/3202,consumption,MT 2026 consumption,20 TRADE
Topic 78,prices market,market prices,0,prix de marché,2,1,descriptor,http://eurovoc.europa.eu/2656,market prices,MT 2451 prices,24 FINANCE
Topic 78,production increase,increase in production,0,accroissement de production,3,2,descriptor,http://eurovoc.europa.eu/4863,production policy,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 78,production world,world production,0,production mondiale,2,2,descriptor,http://eurovoc.europa.eu/2721,production,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 78,production community,Community production,0,production de l'UE,2,2,used_for,http://eurovoc.europa.eu/2713,production,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 78,market world,world market,0,marché international,2,2,used_for,http://eurovoc.europa.eu/1807,market,MT 2006 trade policy,20 TRADE
Topic 78,market community,Community market,0,marché de l'UE,2,2,used_for,http://eurovoc.europa.eu/1795,market,MT 2006 trade policy,20 TRADE
Topic 78,year world,world year,0,sensibilisation du public,2,2,used_for,http://eurovoc.europa.eu/5891,public opinion,MT 0431 politics and public safety,04 POLITICS
Topic 79,ecsc aid,ECSC aid,0,aide CECA,2,3,descriptor,http://eurovoc.europa.eu/852,EU aid,MT 1606 economic policy,16 ECONOMICS
Topic 79,aid industry,aid to industry,0,aide à l'industrie,3,2,descriptor,http://eurovoc.europa.eu/3071,economic support,MT 1606 economic policy,16 ECONOMICS
Topic 79,aid production,production aid,0,aide à la production,2,2,descriptor,http://eurovoc.europa.eu/797,economic support,MT 1606 economic policy,16 ECONOMICS
Topic 79,steel industry,steel industry,0,industrie sidérurgique,2,1,used_for,http://eurovoc.europa.eu/1417,steel industry,"MT 6816 iron, steel and other metal industries",68 INDUSTRY
Topic 79,coal industry,coal industry,0,industrie charbonnière,2,1,descriptor,http://eurovoc.europa.eu/3743,coal industry,MT 6611 coal and mining industries,66 ENERGY
Topic 80,proceedings court,court proceedings,0,procédure judiciaire,2,1,used_for,http://eurovoc.europa.eu/2701,court proceedings,MT 1221 justice,12 LAW
Topic 80,court justice,court of justice,0,juridiction judiciaire,3,2,used_for,http://eurovoc.europa.eu/1543,legal system,MT 1226 organisation of the legal system,12 LAW
Topic 80,court justice,Court of Justice (instance),0,Cour de justice (UE),4,3,used_for,http://eurovoc.europa.eu/439498,Court of Justice of the European Union,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 80,court justice,Court of Justice (EU),0,Cour de justice (UE),4,3,descriptor,http://eurovoc.europa.eu/439498,Court of Justice of the European Union,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 80,court community,Community court,0,Cour de justice de l'Union européenne,2,2,used_for,http://eurovoc.europa.eu/255,EU institution,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 80,law community,Community law,0,droit de l'UE,2,1,used_for,http://eurovoc.europa.eu/525,Community law,MT 1011 European Union law,10 EUROPEAN UNION
Topic 80,mark trade,trade mark,0,marque,2,3,used_for,http://eurovoc.europa.eu/1821,industrial property,MT 6416 research and intellectual property,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 82,commission regulation,Commission Regulation,0,règlement (UE),2,2,used_for,http://eurovoc.europa.eu/3102,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 82,council regulation,Council Regulation,0,règlement (UE),2,2,used_for,http://eurovoc.europa.eu/3102,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 82,community regulation,Community regulation,0,règlement (UE),2,2,used_for,http://eurovoc.europa.eu/3102,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 83,reimbursement aid,reimbursement of aid,0,remboursement des aides,3,2,descriptor,http://eurovoc.europa.eu/8460,economic support,MT 1606 economic policy,16 ECONOMICS
Topic 84,fish sea,sea fish,0,poisson de mer,2,3,descriptor,http://eurovoc.europa.eu/2437,fish,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 84,fish species,species of fish,0,poisson,3,2,used_for,http://eurovoc.europa.eu/2435,fishery resources,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 84,fishing sea,sea fishing,0,pêche maritime,2,2,descriptor,http://eurovoc.europa.eu/2308,fishing grounds,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 84,fishing resources,fishing resources,0,ressource halieutique,2,1,used_for,http://eurovoc.europa.eu/3544,fishing resources,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 84,fishing community,Community fishing,0,pêche communautaire,2,3,used_for,http://eurovoc.europa.eu/915,common fisheries policy,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 84,fisheries community,Community fisheries,0,pêche communautaire,2,3,descriptor,http://eurovoc.europa.eu/915,common fisheries policy,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 84,waters community,Community waters,0,eaux de l'UE,2,4,used_for,http://eurovoc.europa.eu/598,maritime area,MT 1231 international law,12 LAW
Topic 84,sea resources,resources of the sea,0,ressource de la mer,4,2,descriptor,http://eurovoc.europa.eu/3531,natural resources,MT 5211 natural environment,52 ENVIRONMENT
Topic 86,rail transport,rail transport,0,transport ferroviaire,2,2,descriptor,http://eurovoc.europa.eu/4514,land transport,MT 4816 land transport,48 TRANSPORT
Topic 86,rail traffic,rail traffic,0,transport ferroviaire,2,2,used_for,http://eurovoc.europa.eu/4514,land transport,MT 4816 land transport,48 TRANSPORT
Topic 86,regulation financial,financial regulation,0,règlement financier,2,2,descriptor,http://eurovoc.europa.eu/3119,public finance,MT 2436 public finance and budget policy,24 FINANCE
Topic 88,programme action,action programme,0,programme d'action,2,2,descriptor,http://eurovoc.europa.eu/2792,management,MT 4021 management,40 BUSINESS AND COMPETITION
Topic 88,pollution water,water pollution,0,pollution de l'eau,2,2,descriptor,http://eurovoc.europa.eu/2530,pollution,MT 5216 deterioration of the environment,52 ENVIRONMENT
Topic 88,environmental protection,environmental protection,0,protection de l'environnement,2,1,descriptor,http://eurovoc.europa.eu/2825,environmental protection,MT 5206 environmental policy,52 ENVIRONMENT
Topic 88,waste water,waste water,0,eau usée,2,2,used_for,http://eurovoc.europa.eu/612,waste,MT 5216 deterioration of the environment,52 ENVIRONMENT
Topic 88,water protection,water protection,0,protection des eaux,2,2,descriptor,http://eurovoc.europa.eu/6398,environmental protection,MT 5206 environmental policy,52 ENVIRONMENT
Topic 90,survey statistical,statistical survey,0,statistique,2,1,used_for,http://eurovoc.europa.eu/4256,statistical survey,MT 1631 economic analysis,16 ECONOMICS
Topic 90,statistics national,national statistics,0,statistique nationale,2,2,descriptor,http://eurovoc.europa.eu/4266,statistics,MT 1631 economic analysis,16 ECONOMICS
Topic 90,statistics community,Community statistics,0,statistique de l'UE,2,2,used_for,http://eurovoc.europa.eu/4258,statistics,MT 1631 economic analysis,16 ECONOMICS
Topic 90,data statistical,statistical data,0,statistique,2,1,used_for,http://eurovoc.europa.eu/4256,statistical data,MT 1631 economic analysis,16 ECONOMICS
Topic 90,statistical information,statistical information,0,statistique,2,1,used_for,http://eurovoc.europa.eu/4256,statistical information,MT 1631 economic analysis,16 ECONOMICS
